path,filename,label,label_id,source_dataset,show,episode,clip_id,speaker_group,split
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_156.wav,HeStutters_11_156.wav,stutter,1,SEP-28k,HeStutters,11,156,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_157.wav,HeStutters_11_157.wav,stutter,1,SEP-28k,HeStutters,11,157,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_158.wav,HeStutters_11_158.wav,stutter,1,SEP-28k,HeStutters,11,158,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_160.wav,HeStutters_11_160.wav,stutter,1,SEP-28k,HeStutters,11,160,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_161.wav,HeStutters_11_161.wav,stutter,1,SEP-28k,HeStutters,11,161,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_162.wav,HeStutters_11_162.wav,stutter,1,SEP-28k,HeStutters,11,162,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_163.wav,HeStutters_11_163.wav,fluent,0,SEP-28k,HeStutters,11,163,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_164.wav,HeStutters_11_164.wav,stutter,1,SEP-28k,HeStutters,11,164,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_165.wav,HeStutters_11_165.wav,stutter,1,SEP-28k,HeStutters,11,165,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_166.wav,HeStutters_11_166.wav,stutter,1,SEP-28k,HeStutters,11,166,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_167.wav,HeStutters_11_167.wav,stutter,1,SEP-28k,HeStutters,11,167,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_168.wav,HeStutters_11_168.wav,stutter,1,SEP-28k,HeStutters,11,168,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_169.wav,HeStutters_11_169.wav,stutter,1,SEP-28k,HeStutters,11,169,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_170.wav,HeStutters_11_170.wav,stutter,1,SEP-28k,HeStutters,11,170,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_171.wav,HeStutters_11_171.wav,stutter,1,SEP-28k,HeStutters,11,171,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_172.wav,HeStutters_11_172.wav,fluent,0,SEP-28k,HeStutters,11,172,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_173.wav,HeStutters_11_173.wav,stutter,1,SEP-28k,HeStutters,11,173,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_174.wav,HeStutters_11_174.wav,fluent,0,SEP-28k,HeStutters,11,174,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_175.wav,HeStutters_11_175.wav,stutter,1,SEP-28k,HeStutters,11,175,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_176.wav,HeStutters_11_176.wav,stutter,1,SEP-28k,HeStutters,11,176,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_177.wav,HeStutters_11_177.wav,stutter,1,SEP-28k,HeStutters,11,177,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_178.wav,HeStutters_11_178.wav,stutter,1,SEP-28k,HeStutters,11,178,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_179.wav,HeStutters_11_179.wav,stutter,1,SEP-28k,HeStutters,11,179,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_180.wav,HeStutters_11_180.wav,stutter,1,SEP-28k,HeStutters,11,180,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_181.wav,HeStutters_11_181.wav,fluent,0,SEP-28k,HeStutters,11,181,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_182.wav,HeStutters_11_182.wav,stutter,1,SEP-28k,HeStutters,11,182,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_183.wav,HeStutters_11_183.wav,fluent,0,SEP-28k,HeStutters,11,183,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_184.wav,HeStutters_11_184.wav,stutter,1,SEP-28k,HeStutters,11,184,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_185.wav,HeStutters_11_185.wav,stutter,1,SEP-28k,HeStutters,11,185,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_186.wav,HeStutters_11_186.wav,stutter,1,SEP-28k,HeStutters,11,186,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_187.wav,HeStutters_11_187.wav,stutter,1,SEP-28k,HeStutters,11,187,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_188.wav,HeStutters_11_188.wav,stutter,1,SEP-28k,HeStutters,11,188,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_189.wav,HeStutters_11_189.wav,stutter,1,SEP-28k,HeStutters,11,189,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_190.wav,HeStutters_11_190.wav,stutter,1,SEP-28k,HeStutters,11,190,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_191.wav,HeStutters_11_191.wav,stutter,1,SEP-28k,HeStutters,11,191,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_192.wav,HeStutters_11_192.wav,stutter,1,SEP-28k,HeStutters,11,192,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_193.wav,HeStutters_11_193.wav,stutter,1,SEP-28k,HeStutters,11,193,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_194.wav,HeStutters_11_194.wav,fluent,0,SEP-28k,HeStutters,11,194,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_195.wav,HeStutters_11_195.wav,stutter,1,SEP-28k,HeStutters,11,195,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_197.wav,HeStutters_11_197.wav,stutter,1,SEP-28k,HeStutters,11,197,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_199.wav,HeStutters_11_199.wav,stutter,1,SEP-28k,HeStutters,11,199,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_200.wav,HeStutters_11_200.wav,stutter,1,SEP-28k,HeStutters,11,200,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_201.wav,HeStutters_11_201.wav,stutter,1,SEP-28k,HeStutters,11,201,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_202.wav,HeStutters_11_202.wav,stutter,1,SEP-28k,HeStutters,11,202,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_203.wav,HeStutters_11_203.wav,stutter,1,SEP-28k,HeStutters,11,203,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_204.wav,HeStutters_11_204.wav,fluent,0,SEP-28k,HeStutters,11,204,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_205.wav,HeStutters_11_205.wav,stutter,1,SEP-28k,HeStutters,11,205,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_206.wav,HeStutters_11_206.wav,stutter,1,SEP-28k,HeStutters,11,206,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_11_207.wav,HeStutters_11_207.wav,stutter,1,SEP-28k,HeStutters,11,207,HeStutters_11,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_0.wav,HeStutters_12_0.wav,stutter,1,SEP-28k,HeStutters,12,0,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_1.wav,HeStutters_12_1.wav,stutter,1,SEP-28k,HeStutters,12,1,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_4.wav,HeStutters_12_4.wav,fluent,0,SEP-28k,HeStutters,12,4,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_5.wav,HeStutters_12_5.wav,stutter,1,SEP-28k,HeStutters,12,5,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_6.wav,HeStutters_12_6.wav,stutter,1,SEP-28k,HeStutters,12,6,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_7.wav,HeStutters_12_7.wav,stutter,1,SEP-28k,HeStutters,12,7,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_8.wav,HeStutters_12_8.wav,stutter,1,SEP-28k,HeStutters,12,8,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_10.wav,HeStutters_12_10.wav,stutter,1,SEP-28k,HeStutters,12,10,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_11.wav,HeStutters_12_11.wav,stutter,1,SEP-28k,HeStutters,12,11,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_12.wav,HeStutters_12_12.wav,stutter,1,SEP-28k,HeStutters,12,12,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_13.wav,HeStutters_12_13.wav,stutter,1,SEP-28k,HeStutters,12,13,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_14.wav,HeStutters_12_14.wav,fluent,0,SEP-28k,HeStutters,12,14,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_15.wav,HeStutters_12_15.wav,stutter,1,SEP-28k,HeStutters,12,15,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_16.wav,HeStutters_12_16.wav,stutter,1,SEP-28k,HeStutters,12,16,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_18.wav,HeStutters_12_18.wav,fluent,0,SEP-28k,HeStutters,12,18,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_19.wav,HeStutters_12_19.wav,stutter,1,SEP-28k,HeStutters,12,19,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_20.wav,HeStutters_12_20.wav,stutter,1,SEP-28k,HeStutters,12,20,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_21.wav,HeStutters_12_21.wav,stutter,1,SEP-28k,HeStutters,12,21,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_22.wav,HeStutters_12_22.wav,stutter,1,SEP-28k,HeStutters,12,22,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_23.wav,HeStutters_12_23.wav,stutter,1,SEP-28k,HeStutters,12,23,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_25.wav,HeStutters_12_25.wav,stutter,1,SEP-28k,HeStutters,12,25,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_27.wav,HeStutters_12_27.wav,fluent,0,SEP-28k,HeStutters,12,27,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_28.wav,HeStutters_12_28.wav,stutter,1,SEP-28k,HeStutters,12,28,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_29.wav,HeStutters_12_29.wav,stutter,1,SEP-28k,HeStutters,12,29,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_31.wav,HeStutters_12_31.wav,stutter,1,SEP-28k,HeStutters,12,31,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_32.wav,HeStutters_12_32.wav,stutter,1,SEP-28k,HeStutters,12,32,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_33.wav,HeStutters_12_33.wav,stutter,1,SEP-28k,HeStutters,12,33,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_34.wav,HeStutters_12_34.wav,stutter,1,SEP-28k,HeStutters,12,34,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_35.wav,HeStutters_12_35.wav,stutter,1,SEP-28k,HeStutters,12,35,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_36.wav,HeStutters_12_36.wav,stutter,1,SEP-28k,HeStutters,12,36,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_37.wav,HeStutters_12_37.wav,stutter,1,SEP-28k,HeStutters,12,37,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_39.wav,HeStutters_12_39.wav,stutter,1,SEP-28k,HeStutters,12,39,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_41.wav,HeStutters_12_41.wav,stutter,1,SEP-28k,HeStutters,12,41,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_42.wav,HeStutters_12_42.wav,stutter,1,SEP-28k,HeStutters,12,42,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_43.wav,HeStutters_12_43.wav,stutter,1,SEP-28k,HeStutters,12,43,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_44.wav,HeStutters_12_44.wav,stutter,1,SEP-28k,HeStutters,12,44,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_45.wav,HeStutters_12_45.wav,fluent,0,SEP-28k,HeStutters,12,45,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_46.wav,HeStutters_12_46.wav,stutter,1,SEP-28k,HeStutters,12,46,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_47.wav,HeStutters_12_47.wav,stutter,1,SEP-28k,HeStutters,12,47,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_48.wav,HeStutters_12_48.wav,stutter,1,SEP-28k,HeStutters,12,48,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_49.wav,HeStutters_12_49.wav,stutter,1,SEP-28k,HeStutters,12,49,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_50.wav,HeStutters_12_50.wav,stutter,1,SEP-28k,HeStutters,12,50,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_51.wav,HeStutters_12_51.wav,stutter,1,SEP-28k,HeStutters,12,51,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_52.wav,HeStutters_12_52.wav,stutter,1,SEP-28k,HeStutters,12,52,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_53.wav,HeStutters_12_53.wav,stutter,1,SEP-28k,HeStutters,12,53,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_54.wav,HeStutters_12_54.wav,stutter,1,SEP-28k,HeStutters,12,54,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_55.wav,HeStutters_12_55.wav,stutter,1,SEP-28k,HeStutters,12,55,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_56.wav,HeStutters_12_56.wav,stutter,1,SEP-28k,HeStutters,12,56,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_57.wav,HeStutters_12_57.wav,stutter,1,SEP-28k,HeStutters,12,57,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_58.wav,HeStutters_12_58.wav,stutter,1,SEP-28k,HeStutters,12,58,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_59.wav,HeStutters_12_59.wav,stutter,1,SEP-28k,HeStutters,12,59,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_60.wav,HeStutters_12_60.wav,stutter,1,SEP-28k,HeStutters,12,60,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_61.wav,HeStutters_12_61.wav,stutter,1,SEP-28k,HeStutters,12,61,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_62.wav,HeStutters_12_62.wav,stutter,1,SEP-28k,HeStutters,12,62,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_63.wav,HeStutters_12_63.wav,stutter,1,SEP-28k,HeStutters,12,63,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_64.wav,HeStutters_12_64.wav,stutter,1,SEP-28k,HeStutters,12,64,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_65.wav,HeStutters_12_65.wav,stutter,1,SEP-28k,HeStutters,12,65,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_66.wav,HeStutters_12_66.wav,stutter,1,SEP-28k,HeStutters,12,66,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_67.wav,HeStutters_12_67.wav,stutter,1,SEP-28k,HeStutters,12,67,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_68.wav,HeStutters_12_68.wav,fluent,0,SEP-28k,HeStutters,12,68,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_69.wav,HeStutters_12_69.wav,stutter,1,SEP-28k,HeStutters,12,69,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_70.wav,HeStutters_12_70.wav,stutter,1,SEP-28k,HeStutters,12,70,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_71.wav,HeStutters_12_71.wav,stutter,1,SEP-28k,HeStutters,12,71,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_73.wav,HeStutters_12_73.wav,stutter,1,SEP-28k,HeStutters,12,73,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_74.wav,HeStutters_12_74.wav,stutter,1,SEP-28k,HeStutters,12,74,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_75.wav,HeStutters_12_75.wav,stutter,1,SEP-28k,HeStutters,12,75,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_76.wav,HeStutters_12_76.wav,stutter,1,SEP-28k,HeStutters,12,76,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_77.wav,HeStutters_12_77.wav,stutter,1,SEP-28k,HeStutters,12,77,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_79.wav,HeStutters_12_79.wav,fluent,0,SEP-28k,HeStutters,12,79,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_80.wav,HeStutters_12_80.wav,stutter,1,SEP-28k,HeStutters,12,80,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_81.wav,HeStutters_12_81.wav,stutter,1,SEP-28k,HeStutters,12,81,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_82.wav,HeStutters_12_82.wav,stutter,1,SEP-28k,HeStutters,12,82,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_83.wav,HeStutters_12_83.wav,stutter,1,SEP-28k,HeStutters,12,83,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_84.wav,HeStutters_12_84.wav,stutter,1,SEP-28k,HeStutters,12,84,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_85.wav,HeStutters_12_85.wav,stutter,1,SEP-28k,HeStutters,12,85,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_86.wav,HeStutters_12_86.wav,stutter,1,SEP-28k,HeStutters,12,86,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_87.wav,HeStutters_12_87.wav,stutter,1,SEP-28k,HeStutters,12,87,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_88.wav,HeStutters_12_88.wav,stutter,1,SEP-28k,HeStutters,12,88,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_89.wav,HeStutters_12_89.wav,stutter,1,SEP-28k,HeStutters,12,89,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_90.wav,HeStutters_12_90.wav,stutter,1,SEP-28k,HeStutters,12,90,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_92.wav,HeStutters_12_92.wav,stutter,1,SEP-28k,HeStutters,12,92,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_93.wav,HeStutters_12_93.wav,stutter,1,SEP-28k,HeStutters,12,93,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_94.wav,HeStutters_12_94.wav,stutter,1,SEP-28k,HeStutters,12,94,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_95.wav,HeStutters_12_95.wav,stutter,1,SEP-28k,HeStutters,12,95,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_96.wav,HeStutters_12_96.wav,stutter,1,SEP-28k,HeStutters,12,96,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_98.wav,HeStutters_12_98.wav,stutter,1,SEP-28k,HeStutters,12,98,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_99.wav,HeStutters_12_99.wav,stutter,1,SEP-28k,HeStutters,12,99,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_100.wav,HeStutters_12_100.wav,stutter,1,SEP-28k,HeStutters,12,100,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_101.wav,HeStutters_12_101.wav,fluent,0,SEP-28k,HeStutters,12,101,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_102.wav,HeStutters_12_102.wav,fluent,0,SEP-28k,HeStutters,12,102,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_103.wav,HeStutters_12_103.wav,stutter,1,SEP-28k,HeStutters,12,103,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_104.wav,HeStutters_12_104.wav,stutter,1,SEP-28k,HeStutters,12,104,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_105.wav,HeStutters_12_105.wav,stutter,1,SEP-28k,HeStutters,12,105,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_108.wav,HeStutters_12_108.wav,stutter,1,SEP-28k,HeStutters,12,108,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_109.wav,HeStutters_12_109.wav,stutter,1,SEP-28k,HeStutters,12,109,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_110.wav,HeStutters_12_110.wav,stutter,1,SEP-28k,HeStutters,12,110,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_111.wav,HeStutters_12_111.wav,stutter,1,SEP-28k,HeStutters,12,111,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_113.wav,HeStutters_12_113.wav,stutter,1,SEP-28k,HeStutters,12,113,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_114.wav,HeStutters_12_114.wav,fluent,0,SEP-28k,HeStutters,12,114,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_115.wav,HeStutters_12_115.wav,stutter,1,SEP-28k,HeStutters,12,115,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_117.wav,HeStutters_12_117.wav,stutter,1,SEP-28k,HeStutters,12,117,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_118.wav,HeStutters_12_118.wav,stutter,1,SEP-28k,HeStutters,12,118,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_120.wav,HeStutters_12_120.wav,stutter,1,SEP-28k,HeStutters,12,120,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_121.wav,HeStutters_12_121.wav,stutter,1,SEP-28k,HeStutters,12,121,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_122.wav,HeStutters_12_122.wav,stutter,1,SEP-28k,HeStutters,12,122,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_123.wav,HeStutters_12_123.wav,stutter,1,SEP-28k,HeStutters,12,123,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_124.wav,HeStutters_12_124.wav,stutter,1,SEP-28k,HeStutters,12,124,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_125.wav,HeStutters_12_125.wav,fluent,0,SEP-28k,HeStutters,12,125,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_126.wav,HeStutters_12_126.wav,stutter,1,SEP-28k,HeStutters,12,126,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_127.wav,HeStutters_12_127.wav,stutter,1,SEP-28k,HeStutters,12,127,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_128.wav,HeStutters_12_128.wav,stutter,1,SEP-28k,HeStutters,12,128,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_129.wav,HeStutters_12_129.wav,stutter,1,SEP-28k,HeStutters,12,129,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_131.wav,HeStutters_12_131.wav,stutter,1,SEP-28k,HeStutters,12,131,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_132.wav,HeStutters_12_132.wav,stutter,1,SEP-28k,HeStutters,12,132,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_133.wav,HeStutters_12_133.wav,fluent,0,SEP-28k,HeStutters,12,133,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_134.wav,HeStutters_12_134.wav,stutter,1,SEP-28k,HeStutters,12,134,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_135.wav,HeStutters_12_135.wav,stutter,1,SEP-28k,HeStutters,12,135,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_136.wav,HeStutters_12_136.wav,stutter,1,SEP-28k,HeStutters,12,136,HeStutters_12,train
data/raw/sep28k/clips/stuttering-clips/clips/HeStutters_12_137.wav,HeStutters_12_137.wav,fluent,0,SEP-28k,HeStutters,12,137,HeStutters_12,train
